index,name,location,location1,location2,date,content,result,site
98404,Salford City Council,Salford,UK,,2020-10-24,"Salford is a Very High coronavirus alert area with tighter legal rules on mixing with people you don¡¯t live with &amp; guidance on travel. Find out what this means for you??  more info https://t.co/UFsd1tnnQA Remember hands, face, space &amp; stay at home if unwell ??#SpiritOfSalford https://t.co/Ac8KkQWDLL",1,Salford
98554,Judith Husband,Northamptonshire,UK,,2020-10-24,Useful video update for the UK from @martinwoodrow69 #dentistry #covid19 https://t.co/q7hLKGpuPh,4,Northamptonshire
98569,Jo-B,Bradford,UK,,2020-10-24,Need to test this lot for JoshWrightitus nevermind Covid-19 #bcafc,1,Bradford
98565,David Mann,Ipswich,Suffolk,,2020-10-24,Madness https://t.co/ckqvdd2b9v,3,Suffolk
98545,Chris Marshall,Stretton,Staffordshire,,2020-10-24,"I don't get this. Given the above average deaths earlier in the year an adjustment should be made for this time of year and a further adjustment because shielding, social distancing and local lockdowns will have reduced risk/exposure and one assumes deaths as well. https://t.co/YlhgGmzYfO",0,Staffordshire
98505,Ben Grimes,Greater,Manchester,,2020-10-24,@spann_paul @gmpolice People like @spann_paul are why we¡¯re still struggling with Covid-19 ?????¡á?,1,Manchester
98458,MCC Cheetham,Cheetham,Manchester,,2020-10-24,Latest guidance advice for the very vulnerable in Cheetham https://t.co/noPjmopiKF,2,Manchester
98589,?????Retr0Gen?????,Crosby,Liverpool,,2020-10-24,Easily the best face mask you can wear #underarmour #facemask #FaceCoverings #Covid19UK #COVID19 #COVID19 @UnderArmour love it!! https://t.co/ZpsmGUaFOd,4,Liverpool
98474,Taylor Kent & Co,Worcestershire,England,,2020-10-24,"Our belt pouches thread onto your belt making it quick and easy to access your mask, hand sanitiser, phone and keys. Unisex design available in brown or black.https://t.co/znfyvowsrA#SaturdayMorning #SaturdayVibes #firebreaklockdown #walesinlockdown #COVID19 #shoplocal https://t.co/6eq7CGEoHB",3,Worcestershire
98599,Matt Wilko,Warrington,England,,2020-10-24,Good job I didn¡¯t book the flights before https://t.co/1vYvMSQZG1,4,Warrington
98510,Work Life Gypsy,Sheffield,England,,2020-10-24,First ever bus pass....??#Sheffield #southyorkshire #travelsouthyorkshire #buspass #28daytravel #seasonticket #bus #onthebusses #publictransport #covid19 #coronavirus @ Sheffield Interchange https://t.co/ZnuNYuA0WR,2,Sheffield
98525,Melanie Lampro,Sheffield,England,,2020-10-24,?? It's a challenging time for everyone right now so this month we¡¯re donating ?6 to @MindCharity for each REPOSE Relaxing Night Cream purchased and gifting you another one to say thank you: https://t.co/ELdn5kkZdO#MakeADifferenceDay #COVID19 #MentalHealth #SheffieldIsSuper https://t.co/7NRqhWLUsq,4,Sheffield
98669,Michael Constantine,Sheffield,England,,2020-10-24,Is this tweet &amp; image some sort of sick joke??? https://t.co/m1UNYDm6GL,1,Sheffield
98477,Zahid,Reading,England,,2020-10-24,The #Tier1 and #Tier2 restrictions https://t.co/7zyLjjzSGS,3,Reading
98395,¡ï?? ????? ????????????? (???/????£Í) ????????????,Plymouth,England,,2020-10-24,Please retweet @radioplymouth @TRPlymouth @oneplymouth @PlymouthChaz @AlbionRFC @ourplymouth @theboxplymouth @Only1Argyle @LukePollard #ENDCHILDFOODPOVERTY #FoodPoverty #Plymouth #Devon #helpeachother #BeKind #Covid_19 #SaturdayMotivation #AllInThisTogether ???? https://t.co/KdBdlXtP6H,2,Plymouth
98372,People Matters HR,Manchester,England,,2020-10-24,Please explain why you voted against the extension of free school meals. https://t.co/IzOUY2fO7j,2,Manchester
98470,You asked for a book...it's coming,Manchester,England,,2020-10-24,Such a sad story. ?? https://t.co/LvCVwDgJ0g,0,Manchester
98496,??Catherine A Higgins (Kamara-Taylor),Manchester,England,,2020-10-24,.@Conservatives believe starving children and sending them in to #COVID19 unsafe educational establishments during a Global Pandemic is good parenting..These Politicians shouldn¡¯t have children or be caretakers of anything or anyone ??#ToryChildAbusers#ENDCHILDFOODPOVERTY https://t.co/E23cCC6qKA,1,Manchester
98517,Saghir Ahmed,Manchester,England,,2020-10-24,During these crazy #COVID19 times it¡¯s even more important that we support local businesses in our communities. They¡¯re often the backbone of our economy and society. https://t.co/VMOLIccqv3,0,Manchester
98602,Dr Clare Turner,Manchester,England,,2020-10-24,"@drskyskull I've seen several people saying they know people who got it COVID-19 and it was just like the flu for them, therefore COVID-19 is no worse than the flu and we should get on with things. How can people think that 1-5 cases beats literally millions just because you know them?",1,Manchester
98484,ness,Liverpool,England,,2020-10-24,"I lost two thirds of my income instantly when we went into lockdown, I¡¯m still not back to where I was in February, not by a long shot. Despite being self employed for two years I wasn¡¯t entitled to help, couldn¡¯t claim UC either as I was still earning a little bit. https://t.co/BtAebo7gYx",0,Liverpool
98519,aidyashraf.,Liverpool,England,,2020-10-24,Stay safe everyone in Msia ?? https://t.co/Ihck0Tfyu1,3,Liverpool
98647,kezo,Liverpool,England,,2020-10-24,Wouldn¡¯t want her maj to be struggling and be going hungry https://t.co/9JfW0RMaK0,2,Liverpool
98621,Barbara Sue Attwood,Gloucestershire,England,,2020-10-24,Wow this sweet lady makes some strong points. We have to fight on. https://t.co/7q94zhYDuD,4,Gloucestershire
98405,Theresa Bates ????????,Essex,England,,2020-10-24,Read it and weep https://t.co/2wwpCdo04P,0,Essex
98499,Benji W (he/him) ??????,Birmingham,England,,2020-10-24,"This is how my doctor described my suppressed immune system to me. ¡°A dog with two legs, cute to look at but you wouldn¡¯t enter it in a marathon. COVID19 is a marathon for your immune system¡± https://t.co/gg2dFbcdNP",0,Birmingham
98412,QP Community Organisation,Bedford,England,,2020-10-24,".The food parcel delivery is still going strong so many famillies who still need help &amp; pandemic is not over, an emergency referral this week @qpacademy a family with 2 days of food left #COVID19 #MakeADifference #communitySpirit #WearAMask https://t.co/53kWBJDE84",1,Bedford
98527,Samantha Roberts ??,Christchurch,Dorset,,2020-10-24,@DorsetHealth are we doing anything? https://t.co/7tDMq2tQRm,2,Dorset
98578,Alison Phillips,Whitehaven,Cumbria,,2020-10-24,"Carlisle 2,684 eligible for FSM, Copeland 1,748 eligible &amp; in Allerdale 4,558. Across England, about 1.4m children had right to claim - estimated nearly 1m additional have recently been registered as Covid-19 drives more families into poverty #BorisHasFailedTheNation",1,Cumbria
98586,Val Bache,Bournville,Birmingham,,2020-10-24,"@lewis_goodall With #COVID19 pandemic in mind, I am really glad that Basic/Foundation Certificate in Food Hygiene was on the curriculum @TurvesGreenBoys The vast majority of students successfully passed &amp; hopefully using some of that knowledge now.",1,Birmingham
98465,Elaine Weston,Sunderland,,,2020-10-24,"Repeat,  only if you have symptoms! https://t.co/00w55WMmoI",2,Sunderland
98623,GLYN PITCHFORD,Solihull,,,2020-10-24,"Exeter 19 just get it so become league premiership champions and well deserved BUT well played Covid-19 affected Wasps 13 who have adopted Coventry, the City of Culture 2021 .",3,Solihull
98627,GLYN PITCHFORD,Solihull,,,2020-10-24,"Watch out West Midlands, the Birmingham Big Art Project is alive and well, despite Covid-19 .we will be launching 12 Tones during 2021, the incredible 1092 diverse voices software which will be the pre-curser to Station Clock, by the Turner prizewinning artist Susan Philipsz.",4,Solihull
98622,Pat Waistnidge,Sheffield,,,2020-10-24,What about @Sheffieldis Andy! https://t.co/AIn2YgxuY7,3,Sheffield
98591,Abdul Hamied,Rochdale,,,2020-10-24,@boysmum @Uzma_Hussain Any exciting ideas of support and/or unique approaches identified to support #BAME #nhs #staff with #healthwellbeing support during #covid19 ? Please share ...,0,Rochdale
98540,ilona burton,Manchester,,,2020-10-24,"Let¡¯s play a game. If you were a Tory MP, which Covid19 restriction exemptions would you make for Christmas?My favourite so far is from @HiggyRascal - you can has as many guests as the number of cars you can fit on your drive.",2,Manchester
98549,ilona burton,Manchester,,,2020-10-24,You can¡¯t gather to watch a Boxing Day footie match but you can gather to kill foxes. https://t.co/wvnMYLA2A2,0,Manchester
98613,George Marsh,Liverpool,,,2020-10-24,Harry Maguire not taking the social distancing rules  seriously ?? penalty Var  #MUNCHE Covid-19 https://t.co/VVH7I07aVg,1,Liverpool
98418,Wendy Burn CBE (She/her),Leeds,,,2020-10-24,Thread on advances in treating COVID-19 from ITU doctor. https://t.co/60Lq9xroRO,0,Leeds
98585,Victoria McNeil,Hertfordshire,,,2020-10-24,@WestHertsNHS  ????Always there for our staff https://t.co/en2DThEocu,3,Hertfordshire
98604,Nuba,Hertfordshire,,,2020-10-24,Here is the weird kissing everyone part of his speech https://t.co/Po39YFym5M,3,Hertfordshire
98605,Nuba,Hertfordshire,,,2020-10-24,He's just making up bullshit here. https://t.co/KJwhUQ6tpM,1,Hertfordshire
98547,Kev Dove,Hartlepool,,,2020-10-24,Fantastic goals so far. Are those holograms in the stands?? This COVID-19 is so clever it doesn¡¯t visit clubs at that level! I¡¯m only a little jealous. ?? https://t.co/qLzDjLUIlw,3,Hartlepool
98488,Leon Reefe????,Dorset,,,2020-10-24,"The figures are for how many self employed are affected is staggering! But they¡¯ve not included the nation¡¯s licensed #TaxiTrade. The original 80/70% was helpful but things haven¡¯t improved at all, in some areas it¡¯s worsened, so why this reduction to 40% now? https://t.co/9cUjlt9zxr",1,Dorset
98561,Shirley Jones,Cardiff,,,2020-10-24,WHAT.........is this for real? https://t.co/EExXhXYXyj,1,Cardiff
98572,Shirley Jones,Cardiff,,,2020-10-24,AMNESTY INTERNATIONAL https://t.co/hqRPWIsER1,4,Cardiff
98406,Stacey ??,Birmingham,,,2020-10-24,"Sharing this for my niece, who is a student nurse working in a covid-19 isolation ward during the second wave, whilst completing a full time degree. Providing exemplary care and compassion without any financial support or recognition. Being asked to work as staff with no pay. https://t.co/N2L2FgtmoT",0,Birmingham
98392,antisyzygy@mastodonapp.uk,Belfast,,,2020-10-24,"I can¡¯t explain it, but this guy is my lockdown crush. https://t.co/Tyw7YVKmyy",0,Belfast
98883,Debbie Ioanna ????,Bradford,West,Yorkshire,2020-10-25,"We've been isolating waiting on Hubby's covid test results.The text results said 'unclear, must test again'The email results said 'negative - all clear'?? Good work right there ?? spot on, consistent and fills me with confidence.#TestandTraceShambles #COVID19 #covidtest",1,Bradford
98676,Safer Motoring Driving School,Birmingham,Westmidlands,uk,2020-10-25,Driving tests are happening in England and Scotland. They will be suspended in Wales from 24 October to 9 November because of the coronavirus firebreak.,2,Birmingham
98740,Martin Bamford,Cranleigh,Surrey,UK,2020-10-25,"After starting a fever and cough on Thursday, I went to a drive-through testing centre on Friday morning and received a positive result for coronavirus this morning. Thankfully it seems quite mild (I was well enough to drive on Friday and out of bed a bit yesterday) and...",1,Surrey
98770,Aaron Telford ????,Telford,Shropshire,UK,2020-10-25,Re-Upload - I have #COVID19which is very annoying to be honest.#Telford #coronavirus #coronavirusukhttps://t.co/YM2cmjyZgS,1,Shropshire
98937,????? ???? ?? ???? ???? ????,Rochdale,Gtr,Mcr??????????????,2020-10-25,Very worrying ?? we all need to go out but to beat this virus ?? https://t.co/Br96562sGN,2,Rochdale
98903,Spencer (They/Them) ??????,London,&,Manchester,2020-10-25,I also have no interest in being @Spencooper at the moment or shaking my booty. No further questions at this time ?? https://t.co/69KMom9Ehc,3,Manchester
98825,Martin King,Belfast,Northern,Ireland,2020-10-25,Honoured to have welcomed @ryanjfeeney to @ASiTofficial Virtual Conference 2021 Planning delivering a masterclass on ¡°Social Media and Communications¡±.#collaboration #COVID19 https://t.co/eSKimSNLgu,3,Belfast
98677,Rachael Driver,Ipswich,Suffolk,England,2020-10-25,"Are we going to discuss the elephant in the room, or keep discussing the ants? #COVID19 https://t.co/QQIpY3Slt3",1,Suffolk
98790,§ñ?¦Á?¦É?§ä ?¦Á¦Í?§ä¦Á§ß ????,Greater,Manchester,England,2020-10-25,Government 'considering Tier 4 local lockdown #COVID19https://t.co/BCjlbf5XtV,1,Manchester
98757,Chloe ????????????????????,Swansea,Wales,,2020-10-25,Good ???? https://t.co/VnWEa1MW1A,4,Swansea
98752,Leeanne Lewis ??,Newport,Wales,,2020-10-25,Reminder #COVID19 is more dangerous than flu https://t.co/sWqXQ0UOTw,4,Newport
98869,Ian Collyer,Newport,Wales,,2020-10-25,Brave lady ?????? https://t.co/DKP9gZhegt,3,Newport
98750,Peter Gillibrand,Cardiff,Wales,,2020-10-25,The bloke¡¯s been arrested. https://t.co/TxJzAAQfVT,2,Cardiff
98809,Moz ????,Wrexham,UK,,2020-10-25,@garethlewis1959 So is Coronavirus!,3,Wrexham
98859,David V Humphreys,Stockport,Uk,,2020-10-25,"Donald Trump says 'in many ways it's foolish' to test for coronavirus as US cases soar https://t.co/6WfCwGxk1S Let's all play pretend¡­ Let's pretend it's going away, let's pretend that Trump is sane.Less testing doesn't mean fewer infected, it just means fewer KNOWN infected.",1,Stockport
98865,David V Humphreys,Stockport,Uk,,2020-10-25,Melania and Donald to host Halloween event at the White House on Sunday https://t.co/1IqugPQgO5 The WH Covid-19 hot-spot the location for a Halloween party. Maybe they'll make the theme Poe's Masque of the Red Death.Trump could go as Death and infect everyone with the plague.,1,Stockport
98956,New name same me,Norfolk,uk,,2020-10-25,Stokesby and Ludham in October half term https://t.co/cJRqo4kYuf #Alwayswearalifejacket #autumnvibes #sailing #boating #staycation #clocksgoback #COVID19 #londonlockdown #LockdownIreland #YouTube #760subscribers,1,Norfolk
98954,Donald Judge,Manchester,UK,,2020-10-25,"Because, surely...? https://t.co/lM7ATEf6Nv",2,Manchester
98988,Matthew Culley,Manchester,UK,,2020-10-25,Coronavirus: MPs debate pet theft law change amid lockdown risehttps://t.co/l6Q58thzEX,2,Manchester
98992,Donald Judge,Manchester,UK,,2020-10-25,All in Totally Under ControlWhy isn't it all over Twitter? https://t.co/oHlEf7InOO,3,Manchester
98836,Luke Taylor,Kent,UK,,2020-10-25,Did I miss the memo where masks were made optional again? And we wonder why local lockdowns are becoming more prevalent... #COVIDIOTS #COVID19,2,Kent
98898,Neil,Birmingham,UK,,2020-10-25,Let¡¯s drop the quarantine rules for the Brits going to the Canaries now then https://t.co/PSUboJkYWd,2,Birmingham
