index,name,location,location1,location2,date,content,result,site
120784,Kelly Russell,Cardiff,Wales,,2020-12-21,"Petition: Prioritise teachers, school and childcare staff for Covid-19 vaccination https://t.co/i479zBJ4Os",2,Cardiff
120814,Peter Gillibrand,Cardiff,Wales,,2020-12-21,The @WelshGovernment says they had to act because of the new strain of coronavirus and financial support is available. https://t.co/mC7jqtodaj,1,Cardiff
120827,Tomos Morgan,Cardiff,Wales,,2020-12-21,@fmwales in his press conferences says:New strain of covid in 28% of samples in the second week of December in Wales;It¡¯s though the new strain could be causing up to 60% of infections in #wales 100 died over the weekend in wales from #coronavirus,1,Cardiff
120891,JOE BAY,Cardiff,Wales,,2020-12-21,Whole of England in tier 4 then https://t.co/7ETAKUi4Wg,1,Cardiff
121044,Peter Gillibrand,Cardiff,Wales,,2020-12-21,There are people working for the NHS who won¡¯t get to see their families this Christmas because they¡¯re helping people suffering from #COVID19. It¡¯s worth going the distance over Christmas to help those heroes across the UK as our hospitals get filled with coronavirus patients.,1,Cardiff
121121,Shane Andrews MBE,Cardiff,Wales,,2020-12-21,That¡¯s likely because he¡¯s going to run away by or around then... https://t.co/wSecheSkOC,3,Cardiff
120903,Mike Booton,Swindon,UK.,,2020-12-21,This cat will now demonstrate the Gov't position on Covid-19 through the medium of performance art... https://t.co/dCi0yzfQiE,2,Swindon
121050,Joe Prinzi,Swindon,UK,,2020-12-21,@DeborahMeaden @BorisJohnson Just get it done whatever the outcome I¡¯ve had enough of all this shit Brexit Covid-19 what¡¯s next ffs.,1,Swindon
120831,David V Humphreys,Stockport,Uk,,2020-12-21,New variant of coronavirus grew ¡®exponentially¡¯ during national lockdown https://t.co/4gceVO7csG,2,Stockport
121122,NORTHAMPTONSHIRE,Northamptonshire,UK,,2020-12-21,Ipswich Town call off two League One games after Covid-19 outbreak https://t.co/SjGPCjwSYS,2,Northamptonshire
120663,Emma Greenhalgh,Manchester,UK,,2020-12-21,This ?? https://t.co/VCVnfNSbOo,3,Manchester
120867,Donald Judge,Manchester,UK,,2020-12-21,"Sign the petition. If the government can't get a deal in the midst of this Coronavirus crisis, we need to extend the transition period to get enough time to do it properly. https://t.co/CQwrvVoFVZ",1,Manchester
120907,Elanna Pandis,Lancashire,UK,,2020-12-21,@piersmorgan @MattHancock @GMB You're right and just look at the mess we're now in. COVID19+1attachment.,3,Lancashire
121086,Nicky Kuklys,Hertfordshire,UK,,2020-12-21,Take some time this week to reflect and plan on how best to support yourself during the next week or two....consider what the most compassionate thing is you can do for yourself and others#Christmas2020 #MentalHealthAwareness https://t.co/x4yJBlqv3S,3,Hertfordshire
120713,Amanda Williams ??,Dorset,UK,,2020-12-21,A little reminder for all those facing tougher coronavirus restrictions over Christmas and into the New Year Via @BelievePHQ. https://t.co/LA0s5cJYdM,3,Dorset
120849,DEVON,Devon,UK,,2020-12-21,#Exeter City cancel friendly after player develops Covid-19 symptoms https://t.co/51qM1vDhbW,1,Devon
120921,Neelambari Phalkey,Birmingham,UK,,2020-12-21,"#COVID19 has blurred the lines between #waged, #coerced and #trafficked #labour in #India https://t.co/iBglHH9Mcg",1,Birmingham
120657,Ross McKillop ?,Highland,Scotland,,2020-12-21,"Today¡¯s frustrating coronavirus regulations (Scotland) confusion on a local Facebook group is ¡°cleaners can¡¯t enter your home so they all have to stop working from 26th¡±Yes they can, and no they don¡¯t!(Accidental thread...)",0,Highland
120753,Cllr James Bundy,Falkirk,Scotland,,2020-12-21,If the new variant of #coronavirus is ¡®out of control¡¯ then Parliament should be recalled to determine the appropriate response. https://t.co/9hQaWpFFbB,1,Falkirk
120970,Cllr James Bundy,Falkirk,Scotland,,2020-12-21,"The #coronavirus tiers represented by Dante¡¯s Inferno. (Yes, I¡¯ve went to Tier 9). Tier 1 - https://t.co/JelWLhxtz9",3,Falkirk
120997,Martin Brookes,Oakham,Rutland,,2020-12-21,#covid19 #vaccinationcentre #vaccination #oakham #rutland #rutlandcountycouncil @ Rutland County Council https://t.co/weZdppJ6oy,3,Rutland
120998,Martin Brookes,Oakham,Rutland,,2020-12-21,#covid19 #vaccinationcentre #vaccination #oakham #rutland #rutlandcountycouncil @ Rutland County Council https://t.co/WrRryQUS55,3,Rutland
120999,Martin Brookes,Oakham,Rutland,,2020-12-21,#covid19 #vaccinationcentre #vaccination #oakham #rutland #rutlandcountycouncil @ Rutland County Council https://t.co/QHimsmnNmG,3,Rutland
121079,Ian Charles,Oxford,Oxfordshire,,2020-12-21,"@AndreaODon1 @KatyJayne101 The Market is changing rather I'm afraid and not in a good way, rising rents and COVID-19 are sadly to blame. The Cheese Company remains a magnificent way to spend ??shitloads though ??",0,Oxfordshire
120950,Gabrielle Faye Chan,Worsley,Manchester,,2020-12-21,"Argh, Covid leave us aloneeeeee ?? https://t.co/bqbJXFY4Zu",2,Manchester
120926,William Connolly,Greater,Manchester,,2020-12-21,Not often I agree with local politicians but I have to say this is the correct move. #GreaterManchester is in a good position at the moment compared to where we were in September. We want to keep it this way. We want to move down the #TierSystem and not up it. https://t.co/I10C7qpr3k,3,Manchester
121017,knitswithbeer??????????,Euxton,Lancashire,,2020-12-21,This has been happening across the country.I too feel privileged to have been part of #PendleWestPCN @nhseastlancs response https://t.co/6YkkK4wuSZ,2,Lancashire
120783,Matthew Williams,Beckenham,Kent,,2020-12-21,"The scummy EU using the virus for politics, trying to show us what it¡¯s like to be ¡®cut off¡¯. Like labour, taking advantage of a crises. Glad we¡¯re rid of bitter lot. We¡¯ll come out stronger on our own. #brexit #eu #euscum #Brexiteers #britishindepence #tier4lockdown #coronavirus",3,Kent
120910,Darrell Butcher,Norfolk,GB,,2020-12-21,Oh now what. Another news conference @10DowningStreet? What on earth can you have got wrong/changed your mind over/forgotten/lost/broken/killed now??? #COVID19,1,Norfolk
120885,Andrew Y Johnston,Fordell,Fife,,2020-12-21,"@Eddiemacthedog @CoursesScotland @FraserburghGolf I¡¯ll be there for at least 1 open mate, COVID-19 permitting.",2,Fife
120858,Andrew Asquith ????,Leeds,Europe,,2020-12-21,Covid-19 Face-mask watch. Just returning to my car in Woodhouse Lane multi-storey car park Leeds. Of the people I passed on 1 out of 10 wearing a face covering. #Covid19UK #COVID19 #COVIDIOTS #facemask https://t.co/8rrmPOjKty,1,Leeds
120952,Holly Whitbread,Epping,Essex,,2020-12-21,"#COVID19 cases in #EppingForest are at 1000+/100,000. Please #StayAtHome and only go out for essential goods and exercise. #tier4 #stayhomesavelives @eppingforestdc https://t.co/J5yEOgXqJu",1,Essex
120859,Matt,York,England,,2020-12-21,Let¡¯s see that ¡°China have a lot to answer for!¡± energy aimed at our own government yea? https://t.co/eQb5a5VFEi,2,York
120732,Paul,Wigan,England,,2020-12-21,"Hard to believe that this 'new' strain of COVID is unique to the UK, all those countries restricting movement from the UK might need look a bit more closer to home, either that or they're playing the silent card https://t.co/DixmZAy5QR",1,Wigan
120895,Bazil Solomon,Swindon,England,,2020-12-21,I am online with the Local Government Association: Supporting the roll out of #COVID19VaccinationsProf #JonathanVanTam an hero inspires to defeat #COVID19 strains with vaccination. #NeverNeverNeverGiveUp@LGAcomms @SueHarrimanNHS@25DavidPearson @councillor_ford @PauletteHamilto https://t.co/Hbk66gCh8S,1,Swindon
120919,Zoe Childs,Swindon,England,,2020-12-21,I¡¯m actually lost for words. And that¡¯s a rarity! https://t.co/OFtkExPnSO,0,Swindon
120930,Steve Maddern,Swindon,England,,2020-12-21,Protecting yourself means protecting your community. Remember #handsspaceface #TestandTrace #isolate #COVID19 #Swindon https://t.co/WNKxbhCvHT,0,Swindon
121056,Gurinder Singh,Swindon,England,,2020-12-21,A message to us all that this virus has no tolerance or leniency for complacent behaviour .....please stay safe ???? https://t.co/nF8AYQstSF,1,Swindon
120853,YOU ARE UGLY BUT I ??????????????,Stoke-on-Trent,England,,2020-12-21,What was Kalumbi¡¯s nickname again?? https://t.co/4JXsGf554W,2,Stoke-on-Trent
121012,Dr. Joshua Griffiths,Stockport,England,,2020-12-21,"In last week of term, 60% of secondary and 45% of primary classrooms had at least one pupil absent due to #covid19 of those surveyed #edutwitter @TeacherTapp https://t.co/3DaJwIvDf3",0,Stockport
120836,Mel????,Sheffield,England,,2020-12-21,"I can't stand to watch, or listen, to that twats press conferences, my mental health, and my TV, can't take it anymore #BorisHasFailedTheNation #COVID19 #JohnsonMustGo",1,Sheffield
120962,ozzie_the_owl_54,Sheffield,England,,2020-12-21,@10DowningStreet @BorisJohnson @uksciencechief @grantshapps @transportgovuk Boris Johnson on the _ 02-12-20. I tweeted U a message saying 2 U that somewhere in the country..??  Covid19 cases were on the rise under your post in the vaccine was improved 4 rollout.  Like a tortoise U failed 2 reach and read my post. Time 2 set a side as leader...?? ???????? https://t.co/czRVKGQKgt,1,Sheffield
120972,Michael,Sheffield,England,,2020-12-21,It's in tier 4 what would suggest we would travel there anyway Mr Shapps? https://t.co/cf5SlGr5NN,0,Sheffield
120731,nadidas,Salford,England,,2020-12-21,"Fantastic thread on the new strain. Listen to the scientists and doctors, fuck the politicians. https://t.co/JX8ntwUHng",3,Salford
121100,Rachael Slavin,Rotherham,England,,2020-12-21,Think my last day at work will be spent listening to Pink Floyd ???? https://t.co/rwIMAwOxU7,1,Rotherham
120798,Martyn Reah,Portsmouth,England,,2020-12-21,@me50mccarthy Funny that Tweeted this yesterday (might do it everyday we are tracking and tracing) Maybe teachers know what is happening on the ground with the spread of covid-19 https://t.co/9DntEfn5e6Rather than threatening legal action how about trying listening @GavinWilliamson? https://t.co/5ejwHguwCq,1,Portsmouth
120837,TIPPI-D,Plymouth,England,,2020-12-21,.... EXACTLY WHAT IS HAPPENING...NO DOUBT..... ?? https://t.co/9NSuAIfRcW,3,Plymouth
120893,???? Lil Old Me #PeaceAndJustice #ResistParty ?,Plymouth,England,,2020-12-21,Labour voters have more sense https://t.co/hho2pNB3E1,1,Plymouth
120908,???? Lil Old Me #PeaceAndJustice #ResistParty ?,Plymouth,England,,2020-12-21,Now???Arsehole has been fully supporting this corrupt regime since March!Different cheeks of the same arse https://t.co/rls2AMqKow,1,Plymouth
120805,??? ???????????,Peterborough,England,,2020-12-21,Convenient. Blame the new varient for the fact they got it wrong about children's transmission. https://t.co/IeU3Bx4xjh,0,Peterborough
121095,Jedward Are Superstars (Fiona),Nottingham,England,,2020-12-21,Jedward lash out at Love Island stars for jetting around the world amid coronavirus pandemic in savage tweet https://t.co/0MIjabqHh0,4,Nottingham
120803,Rachel Brennan,Manchester,England,,2020-12-21,PLEASE READ &amp; RETWEET: brand new report launched today that summarises what we heard from people experiencing homelessness through Covid-19 #HealthNow https://t.co/cJSPMy4OBJ,2,Manchester
120883,rjgreen,Manchester,England,,2020-12-21,The Coronavirus Is Mutating. What Does That Mean for Us? https://t.co/IwEHxtKZ4j,2,Manchester
120927,B-List At Capital,Manchester,England,,2020-12-21,just nuke this fucking country and let someone else start again #PlagueIsland https://t.co/uqKu90d1pw,1,Manchester
120987,Anna Hobson,Manchester,England,,2020-12-21,"What exactly is happening in the world?? Did anyone predict this?? The chaos&amp;angst continues... trying my upmost to stay positive but the end is just not in sight. Unbelievable times. For every industry, for every employer, every family, every body. #COVID19 #brexit #worldwide",2,Manchester
121006,Ele,Manchester,England,,2020-12-21,The fact that the Isle of Skye is Tier 4 is absolutely bonkers (to put it politely...) https://t.co/AI6QjeUZMR,2,Manchester
121105,Trafford Pulmonary Rehab,Manchester,England,,2020-12-21,Today saw the post-assessments for the first cohort #PulmonaryRehab class since the #COVID19 pandemic began! 7/7 patients completed the 6 week programme! ????????Our next cohort starts in Jan!@prwukee @TheACPRC @BTSrespiratory @MFTnhs @TraffordLCO,1,Manchester
121023,Prof Matt Ashton FFPH,Liverpool,England,,2020-12-21,"??Latest rate for #Liverpool up to 18th Dec is 143/100,000. Despite being under 100/100,000 for 14 days up to 14th Dec our rates are now rising. Please be #covidsafe and have a quiet Christmas #covid19 ?? ?? https://t.co/g9FbsSKG4X",1,Liverpool
120722,DarrenB ??????,Leeds,England,,2020-12-21,"UK Civilian War Dead Roll of Honour, World War 2, 1939 to 1945 (6 years) - 67,200 peopleUK Civilians died from Coronavirus, Mar 2020 to Dec 2020 (10 months) - 67,401 peopleA shocking statistic.Just stop and think before you decide to leave your house.  #Coviduk #secondwave",1,Leeds
120808,New Wortley Community Association,Leeds,England,,2020-12-21,Absolutely! What a legend @S_Horner61 https://t.co/NxiS2q0P5O,3,Leeds
120699,"Tara Pauley BSc (Hon), BA (Hons) RM MBPsS",Cambridgeshire,England,,2020-12-21,The importance of us ¡°understanding the biological AND social determinants¡±...@HealthFdn Webinar: Build back fairer: Inequalities and COVID-19 in England (subtit... https://t.co/7o508oPO1m,0,Cambridgeshire
121043,Suzanne,Bury,England,,2020-12-21,Please listen to these doctors who are working under immense pressure #WearAMask #WashYourHands #Covid19UK https://t.co/HaUuWvF67t,2,Bury
121001,Jaspreet Sohal ????,Bradford,England,,2020-12-21,"My anxiety is becoming problematic looking at the news, social media etc. full of negative news on #BrexitShambles , the new strain of #Covid19 and the border closures. If like me, you¡¯re struggling, take a break from the news and social media, it does help! You¡¯re not alone.",3,Bradford
121083,roxanne rashid,Bradford,England,,2020-12-21,"#COVID20 #Covid19UK #CovidVaccine #CovidChristmas  More than 137,000 people in the UK have received the first dose of the Pfizer/BioNTech COVID-19 vaccine in the first week of the largest vaccination programme @BBCBreaking @BBCLeeds @BradfordCareCIC @Bradford_TandA @BTHFT https://t.co/iiVtXMLE1e",3,Bradford
120707,Matt Lorimer,Birmingham,England,,2020-12-21,What a weekend and 48 hours! This month for me has been the hardest in this pandemic. Ups and downs but more downs this month. Let¡¯s hope some festive cheer this week will make things seem better. #coronavirus #MentalHealthAwareness,3,Birmingham
120748,Rich J,Birmingham,England,,2020-12-21,"2013: Margaret Thatcher dies2014: Scottish Referendum2015: Election2016: Brexit Referendum2017: Election2018: Beast From the East &amp; Brexit fallout2019: Prime Minister resigns &amp; Election2020: Coronavirus, Brexit fallout, Xmas Cancelled &amp; Europe closes its borders to the UK",1,Birmingham
